time,load,ms_press,ms_temp,rpm,react_pwr,cv_opn,load_sp
6/17/2021 20:15,578.67,170.73,551,2993,23.14,42.501,580
6/17/2021 20:16,577.88,170.87,551,2994,24.38,41.926,580
6/17/2021 20:17,580.05,170.43,551,2994,24.96,42.424,580
6/17/2021 20:18,580.76,170.87,551,2994,27.46,42.811,580
6/17/2021 20:19,582.05,171.11,551,2994,24.67,43.125,580
6/17/2021 20:20,582.84,171.29,551,2994,27.55,43.907,580
6/17/2021 20:21,581.77,171.42,551,2994,24.86,43.483,580
6/17/2021 20:22,582,171.11,551,2994,22.27,43.786,580
6/17/2021 20:23,582.7,171.21,551,2995,24.38,44.223,580
6/17/2021 20:24,582.66,171.23,550,2995,15.94,44.459,580
6/17/2021 20:25,582.19,171.21,550,3000,21.6,44.643,580
6/17/2021 20:26,581.55,171.29,549,2998,18.43,44.37,580
6/17/2021 20:27,582.05,171.01,549,2999,17.57,44.863,580
6/17/2021 20:28,580.8,171.18,549,3000,18.82,44.773,580
6/17/2021 20:29,581.32,170.87,549,2999,19.1,44.756,580
6/17/2021 20:30,578.95,170.97,549,3000,15.94,44.478,580
6/17/2021 20:31,579.82,170.63,549,3002,14.21,44.526,580
6/17/2021 20:32,580.15,170.82,549,3002,14.88,44.608,580
6/17/2021 20:33,579.26,170.79,549,3003,14.78,44.576,580
6/17/2021 20:34,579.87,170.82,548,3003,17.28,44.712,580
6/17/2021 20:35,580.17,170.8,548,3003,16.03,44.977,580
6/17/2021 20:36,579.49,170.91,548,3003,18.72,44.66,580
6/17/2021 20:37,579.96,170.8,547,3003,21.79,44.314,580
6/17/2021 20:38,578.77,170.76,547,3003,20.74,44.177,580
6/17/2021 20:39,577.1,170.8,547,3002,21.02,44.056,580
6/17/2021 20:40,577.88,170.67,547,3001,25.92,44.305,580
6/17/2021 20:41,578.25,170.79,548,3000,20.64,44.43,580
6/17/2021 20:42,578.2,170.87,548,3001,24,44.333,580
6/17/2021 20:43,579.68,170.94,549,3000,21.7,44.768,580
6/17/2021 20:44,579.68,171.17,549,3001,20.35,44.451,580
6/17/2021 20:45,580.52,171.14,549,3003,19.97,45.291,580
6/17/2021 20:46,581.77,171.32,549,3003,17.47,45.475,580
6/17/2021 20:47,582.75,171.36,549,3005,15.74,45.974,580
6/17/2021 20:48,585.35,171.58,549,3005,16.22,47.913,580
6/17/2021 20:49,585.59,172.03,549,3004,18.53,48.352,580
6/17/2021 20:50,588.14,171.84,549,3004,17.95,49.36,580
6/17/2021 20:51,589.24,172.32,549,3004,20.35,49.576,580
6/17/2021 20:52,586.88,172.12,549,3004,23.23,49.571,580
6/17/2021 20:53,586.43,171.88,549,3004,26.5,49.592,580
6/17/2021 20:54,586.05,171.53,550,3002,28.7,49.583,580
6/17/2021 20:55,585.26,171.4,550,3003,26.88,49.578,580
6/17/2021 20:56,584.34,171.22,550,3003,28.32,49.584,580
6/17/2021 20:57,586.97,171.18,550,3003,23.71,49.571,580
6/17/2021 20:58,589.05,171.52,550,3002,25.15,49.57,580
6/17/2021 20:59,590.98,171.9,551,3002,25.54,49.574,580
6/17/2021 21:00,590.7,172.66,551,3000,22.75,49.582,580
6/17/2021 21:01,590.37,172.68,551,3003,22.37,49.577,580
6/17/2021 21:02,589.1,172.28,551,3002,23.81,49.571,580
6/17/2021 21:03,587.37,171.87,550,3003,23.71,49.581,580
6/17/2021 21:04,586.55,170.83,550,3003,26.78,49.58,580
6/17/2021 21:05,586.78,170.68,550,3001,27.65,49.575,580
6/17/2021 21:06,587.02,170.83,550,3002,29.28,49.566,580
6/17/2021 21:07,588.75,170.91,551,3000,29.86,49.564,580
6/17/2021 21:08,588.52,171.59,551,3002,32.93,49.574,580
6/17/2021 21:09,589.17,171.4,551,3001,36.19,49.586,580
6/17/2021 21:10,589.03,171.14,550,2998,34.85,49.581,580
6/17/2021 21:11,589.15,171.42,549,2998,33.41,49.585,580
6/17/2021 21:12,588.8,171.25,549,2998,35.71,49.592,580
6/17/2021 21:13,587.06,171.19,549,2997,35.23,49.592,580
6/17/2021 21:14,585.94,170.86,548,2997,32.45,49.593,580
6/17/2021 21:15,585.12,170.56,548,2999,33.41,49.583,580
6/17/2021 21:16,583.83,170.13,548,3001,35.9,49.59,580
6/17/2021 21:17,582.23,169.95,548,2999,37.63,49.595,580
6/17/2021 21:18,581.88,169.85,548,2998,34.66,49.589,580
6/17/2021 21:19,581.77,169.81,549,2998,38.4,49.595,580
6/17/2021 21:20,582.23,169.62,549,2997,43.68,49.589,580
6/17/2021 21:21,583.17,169.7,549,2996,42.72,49.593,580
6/17/2021 21:22,584.6,170.09,550,2995,42.91,49.591,580
6/17/2021 21:23,583.29,170.15,550,2994,42.53,49.594,580
6/17/2021 21:24,583.24,169.88,550,2995,44.35,49.562,580
6/17/2021 21:25,583.08,169.76,550,2995,40.13,48.833,580
6/17/2021 21:26,581.74,169.77,550,2997,43.68,47.622,580
6/17/2021 21:27,581.18,169.57,550,2995,42.14,46.279,580
6/17/2021 21:28,581.7,169.78,550,2998,42.43,45.341,580
6/17/2021 21:29,580.92,169.87,549,2999,44.54,44.989,580
6/17/2021 21:30,581.37,170.11,550,2996,42.24,44.622,580
6/17/2021 21:31,580.76,170.09,550,2998,41.09,44.046,580
6/17/2021 21:32,580.17,170.25,550,2997,39.07,43.484,580
6/17/2021 21:33,578.58,170.06,550,2997,42.05,42.765,580
6/17/2021 21:34,577.29,169.89,549,2997,38.78,41.657,580
6/17/2021 21:35,576.89,169.81,549,2998,37.63,41.068,580
6/17/2021 21:36,577.52,170.19,549,2999,36.86,40.931,580
6/17/2021 21:37,577.83,170.32,549,2999,35.71,40.741,580
6/17/2021 21:38,576.54,170.57,549,3000,41.18,40.211,580
6/17/2021 21:39,575.77,170.24,549,2998,32.74,39.521,580
6/17/2021 21:40,578.58,170.24,549,3000,36.58,40.105,580
6/17/2021 21:41,575.93,170.64,549,3000,33.31,39.012,580
6/17/2021 21:42,577.17,170.58,549,3001,36.67,39.287,580
6/17/2021 21:43,578.65,170.5,550,3000,35.62,39.44,580
6/17/2021 21:44,576.96,171.04,550,3000,36.19,38.974,580
6/17/2021 21:45,577.76,170.68,550,3000,38.3,39.278,580
6/17/2021 21:46,575.95,170.76,550,2999,38.5,38.713,580
6/17/2021 21:47,575.67,170.53,550,2998,35.71,38.252,580
6/17/2021 21:48,574.43,170.68,550,2999,35.42,38.353,580
6/17/2021 21:49,575.98,170.63,550,2999,36.67,38.539,580
6/17/2021 21:50,576,170.9,550,2999,34.37,38.547,580
6/17/2021 21:51,578.16,171.11,551,2998,33.79,39.301,580
6/17/2021 21:52,578.46,171.17,552,2998,31.01,39.527,580
6/17/2021 21:53,578.86,171.17,552,3001,31.97,39.698,580
6/17/2021 21:54,581.13,171.25,552,3001,27.84,40.65,580
6/17/2021 21:55,581.11,171.52,552,3002,29.57,40.813,580
6/17/2021 21:56,580.22,171.59,552,3000,27.46,40.32,580
6/17/2021 21:57,581.79,170.94,552,3001,26.4,40.406,580
6/17/2021 21:58,583.05,171.27,552,3002,28.61,41.036,600
6/17/2021 21:59,585.45,171.59,552,3002,25.44,40.818,600
6/17/2021 22:00,587.18,172.6,553,3002,23.62,38.793,600
6/17/2021 22:01,591.12,173.85,553,3004,22.18,37.83,600
6/17/2021 22:02,598.66,175.76,554,3003,23.33,39.829,600
6/17/2021 22:03,604.83,177.29,554,3002,26.4,42.466,619
6/17/2021 22:04,608.53,178.17,554,3001,32.93,43.884,630
6/17/2021 22:05,610.34,178.56,553,2999,38.3,42.104,630
6/17/2021 22:06,608.16,178.73,553,2998,40.32,38.483,630
6/17/2021 22:07,610.38,179.92,552,2996,43.01,36.196,630
6/17/2021 22:08,615.96,182.05,552,2996,49.34,36.937,630
6/17/2021 22:09,623.48,184,552,2993,45.7,39.187,630
6/17/2021 22:10,629.23,185.71,552,2994,43.58,41.745,630
6/17/2021 22:11,632.95,186.26,551,2995,45.5,43.425,650
6/17/2021 22:12,636.02,186.69,550,2995,42.53,43.801,650
6/17/2021 22:13,634.01,187,549,2997,45.79,40.843,650
6/17/2021 22:14,633.87,187.23,549,2998,47.52,37.694,650
6/17/2021 22:15,633.14,188.26,549,2997,48.38,36.983,650
6/17/2021 22:16,636.66,189.24,549,2996,46.18,37.381,650
6/17/2021 22:17,639.77,190.17,549,2997,51.26,38.266,650
6/17/2021 22:18,641.63,190.83,548,2995,49.92,38.964,650
6/17/2021 22:19,642.66,191.04,548,2996,52.8,39.144,650
6/17/2021 22:20,644.74,191.15,547,2994,48.96,39.235,650
6/17/2021 22:21,644.7,191.26,547,2996,50.59,39.543,650
6/17/2021 22:22,643.31,191.16,547,2997,52.8,39.413,650
6/17/2021 22:23,643.62,190.66,547,2996,55.58,38.663,650
6/17/2021 22:24,643.17,190.7,547,2994,55.97,38.297,650
6/17/2021 22:25,640.24,190.58,548,2993,54.43,37.485,650
6/17/2021 22:26,641.25,190.37,548,2994,48.67,37.456,650
6/17/2021 22:27,644.13,190.93,549,2998,49.63,38.079,650
6/17/2021 22:28,646.97,191.57,549,3000,47.04,39.143,660
6/17/2021 22:29,647.16,191.99,550,3001,48.58,38.279,660
6/17/2021 22:30,649.34,192.46,550,3001,49.25,37.736,660
6/17/2021 22:31,651.98,192.46,550,3001,52.61,38.136,660
6/17/2021 22:32,655.1,193.46,551,3001,56.54,39.247,660
6/17/2021 22:33,657.98,194.24,551,2999,57.89,40.278,670
6/17/2021 22:34,657.09,194.54,550,2999,58.18,38.951,670
6/17/2021 22:35,655.24,194.65,550,2998,57.98,35.98,670
6/17/2021 22:36,656.39,194.93,550,2998,54.53,34.97,670
6/17/2021 22:37,661.08,196.28,550,3000,53.86,35.481,670
6/17/2021 22:38,663.45,197.66,550,3001,53.86,35.755,670
6/17/2021 22:39,665.95,198.65,550,3002,55.1,36.461,670
6/17/2021 22:40,667.03,199.1,551,3003,57.5,36.637,670
6/17/2021 22:41,668.6,198.94,551,3001,58.08,37.041,670
6/17/2021 22:42,668.32,199.33,550,3001,58.66,36.935,680
6/17/2021 22:43,666.84,199.32,550,3001,60.48,35.208,680
6/17/2021 22:44,662.53,199.03,550,3000,60.38,31.817,680
6/17/2021 22:45,665.74,199.77,550,3000,61.06,31.16,680
6/17/2021 22:46,669.91,201.76,550,3000,62.11,31.309,680
6/17/2021 22:47,677.53,203.75,551,3002,63.46,32.686,680
6/17/2021 22:48,681.52,205.07,552,3001,64.9,33.454,680
6/17/2021 22:49,685.73,205.91,552,3001,67.68,34.289,680
6/17/2021 22:50,685.48,206.09,552,3001,60.86,34.306,680
6/17/2021 22:51,685.2,206.13,552,2999,60.48,34.333,680
6/17/2021 22:52,683.18,205.88,551,3002,65.28,33.65,690
6/17/2021 22:53,678.14,205.17,551,3002,59.52,32.309,690
6/17/2021 22:54,672.84,204.7,551,3001,60.77,29.448,690
6/17/2021 22:55,674.23,205.11,551,3001,59.14,28.03,690
6/17/2021 22:56,679.34,206.86,551,3001,59.04,28.412,690
6/17/2021 22:57,685.88,209.38,553,3002,62.4,29.404,690
6/17/2021 22:58,689.55,211.09,553,3000,57.89,30.234,690
6/17/2021 22:59,690.7,211.86,553,2999,62.69,30.35,690
6/17/2021 23:00,688.43,212.01,552,2999,59.04,30.553,700
6/17/2021 23:01,687.52,211.76,551,2997,55.1,29.898,700
6/17/2021 23:02,681.42,211.61,550,2997,57.22,27.968,700
6/17/2021 23:03,677.91,211.44,549,3000,57.6,26.42,700
6/17/2021 23:04,682.64,212.96,549,2999,57.31,26.496,700
6/17/2021 23:05,689.55,215,549,3000,62.02,26.805,700
6/17/2021 23:06,696.56,216.62,549,3000,63.84,27.591,700
6/17/2021 23:07,701.53,217.98,549,2999,62.02,28.19,700
6/17/2021 23:08,703.9,218.5,550,2997,60.1,28.493,700
6/17/2021 23:09,702.28,218.48,550,3000,61.73,28.189,700
6/17/2021 23:10,700.01,218.01,549,2999,61.73,27.964,700
6/17/2021 23:11,698.13,217.39,549,3000,59.71,27.978,700
6/17/2021 23:12,695.91,217.28,549,3000,61.44,27.584,700
6/17/2021 23:13,697.83,216.92,550,3001,59.62,27.579,700
6/17/2021 23:14,700.01,216.82,551,3001,63.36,27.909,700
6/17/2021 23:15,703.57,217.29,552,3001,59.81,28.32,700
6/17/2021 23:16,706.41,217.53,552,2999,60,28.807,700
6/17/2021 23:17,707.72,217.74,553,3001,60.29,28.972,700
6/17/2021 23:18,708.07,217.92,554,3001,58.66,29.547,700
6/17/2021 23:19,707.86,217.93,554,3000,60.29,29.312,700
6/17/2021 23:20,705.94,217.88,554,3001,58.94,29.047,700
6/17/2021 23:21,705.75,217.41,553,3001,58.94,28.847,700
6/17/2021 23:22,705.26,217.25,553,3001,55.87,29.029,700
6/17/2021 23:23,705.26,217.09,553,3001,57.41,28.923,700
6/17/2021 23:24,708.12,217.05,553,3003,57.22,29.483,700
6/17/2021 23:25,708.45,217.36,553,3002,55.97,29.594,700
6/17/2021 23:26,708.16,217.36,553,3002,53.76,29.632,700
6/17/2021 23:27,711,217.51,553,3001,52.51,29.847,700
6/17/2021 23:28,709.66,217.71,553,3003,53.28,29.829,700
6/17/2021 23:29,710.23,217.45,552,3002,55.68,29.964,700
6/17/2021 23:30,709.01,217.39,552,3002,57.22,29.6,700
6/17/2021 23:31,706.5,217.24,552,3001,52.13,29.17,700
6/17/2021 23:32,705.8,216.86,552,3002,53.57,29.147,700
6/17/2021 23:33,706.45,216.79,552,3002,53.09,29.123,700
6/17/2021 23:34,706.5,216.92,552,3000,54.43,29.172,700
6/17/2021 23:35,707.63,217.21,553,3000,52.22,29.132,700
6/17/2021 23:36,707.06,217.21,553,3000,53.57,28.958,700
6/17/2021 23:37,707.58,217.51,553,3000,53.47,29.462,700
6/17/2021 23:38,706.5,217.27,553,3000,50.69,29.225,700
6/17/2021 23:39,706.88,217.12,552,3000,50.59,29.543,710
6/17/2021 23:40,704.27,217.1,551,3002,51.17,28.832,710
6/17/2021 23:41,700.43,217.2,551,3001,50.11,27.772,710
6/17/2021 23:42,696.23,217.62,551,3000,49.54,26.09,710
6/17/2021 23:43,697.83,218.93,552,3000,48.58,25.765,710
6/17/2021 23:44,703.24,220.96,552,3000,48,26.132,710
6/17/2021 23:45,708.26,222.41,552,3000,46.94,26.604,710
6/17/2021 23:46,711.47,223.56,551,3000,44.45,27.036,710
6/17/2021 23:47,711.84,224.23,551,3002,44.83,27.033,710
6/17/2021 23:48,712.9,223.88,551,3002,43.1,27.035,710
6/17/2021 23:49,710.63,223.81,550,3001,40.51,26.586,710
6/17/2021 23:50,705.8,223.16,550,3002,41.18,26.034,710
6/17/2021 23:51,704.98,222.94,550,3003,37.34,25.716,710
6/17/2021 23:52,704.09,222.56,550,3002,37.63,25.675,710
6/17/2021 23:53,706.13,222.71,551,3002,37.06,25.785,710
6/17/2021 23:54,708.63,222.93,551,3001,37.44,26.181,710
6/17/2021 23:55,712.03,223.3,552,3000,38.4,26.339,710
6/17/2021 23:56,714.77,223.63,553,3001,36,26.561,710
6/17/2021 23:57,714.59,224.09,554,3001,36.38,26.62,710
6/17/2021 23:58,712.03,224,554,3001,38.5,26.377,710
6/17/2021 23:59,708.59,223.78,554,3001,34.08,26.065,710
6/18/2021 0:00,707.48,222.98,554,3000,35.33,25.836,710
6/18/2021 0:01,705.61,222.71,554,3001,34.75,25.725,720
6/18/2021 0:02,702.75,222.69,554,2999,36.48,25.049,720
6/18/2021 0:03,694.52,222.87,554,3000,35.04,24.509,720
6/18/2021 0:04,703.43,223.75,555,2997,41.18,25.295,720
6/18/2021 0:05,706.83,227.15,555,2997,45.12,24.675,720
6/18/2021 0:06,722.06,229.46,555,2997,45.5,25.456,720
6/18/2021 0:07,723.16,230,555,2995,48.58,25.472,720
6/18/2021 0:08,721.17,230.75,554,2996,45.7,25.276,720
6/18/2021 0:09,718.38,230.19,553,2996,45.6,24.964,730
6/18/2021 0:10,708.16,229.66,552,2997,44.54,24.499,730
6/18/2021 0:11,707.81,228.85,552,2996,38.78,24.555,730
6/18/2021 0:12,708.73,230.53,552,2998,41.95,24.396,730
6/18/2021 0:13,715.5,232.76,553,2999,43.01,24.595,730
6/18/2021 0:14,730.64,235,554,2999,44.83,25.31,730
6/18/2021 0:15,729.4,236.31,555,3001,45.5,24.764,730
6/18/2021 0:16,736.36,237.06,555,2998,43.01,25.64,730
6/18/2021 0:17,728.55,236.48,555,2999,38.78,24.536,730
6/18/2021 0:18,724.57,236.59,554,3001,37.06,24.62,730
6/18/2021 0:19,725.63,235.4,554,3001,39.26,25.077,730
6/18/2021 0:20,724.62,235.66,554,3002,41.57,25.053,730
6/18/2021 0:21,726.47,235.48,555,3001,39.55,25.254,730
6/18/2021 0:22,725.86,235.63,556,2999,44.74,24.663,730
6/18/2021 0:23,733.76,235.2,556,3000,45.89,25.762,730
6/18/2021 0:24,736.73,235.31,557,3000,42.34,24.612,730
6/18/2021 0:25,734.55,236.43,557,3000,43.49,24.999,730
6/18/2021 0:26,736.97,235.61,557,3001,42.91,25.807,730
6/18/2021 0:27,727.76,235.54,557,3001,50.59,24.566,730
6/18/2021 0:28,726.47,236.3,557,2999,44.16,24.611,730
6/18/2021 0:29,736.92,235.63,557,2999,46.27,25.476,730
6/18/2021 0:30,729.49,235.29,557,2999,47.62,24.679,730
6/18/2021 0:31,738.73,236.24,558,2999,46.08,24.736,730
6/18/2021 0:32,741.94,235.39,558,2998,43.1,24.666,730
6/18/2021 0:33,737.84,235.68,559,2998,45.02,24.945,730
6/18/2021 0:34,728.55,235.55,558,2998,42.43,24.665,730
6/18/2021 0:35,736.45,235.53,558,2999,44.35,24.857,730
6/18/2021 0:36,737.06,235.4,558,3001,48.1,25.536,730
6/18/2021 0:37,735.42,235.25,558,2999,45.22,24.79,730
6/18/2021 0:38,736.03,235.35,558,2997,47.04,25.226,730
6/18/2021 0:39,735.38,235.31,558,2998,43.58,24.783,730
6/18/2021 0:40,737.7,235.33,558,2999,43.49,25.002,730
6/18/2021 0:41,738.21,235.57,558,3001,44.45,25.049,730
6/18/2021 0:42,739.52,235.89,558,3001,43.78,25.118,730
6/18/2021 0:43,739.24,235.89,558,3000,45.02,25.138,730
6/18/2021 0:44,738.3,235.85,558,2998,44.35,25.034,730
6/18/2021 0:45,735.52,235.72,557,2999,42.05,24.76,730
6/18/2021 0:46,728.79,235.28,557,3000,42.43,25.35,730
6/18/2021 0:47,724.8,235.94,557,3001,45.6,24.601,730
6/18/2021 0:48,732.28,235.4,556,3000,41.76,25.503,730
6/18/2021 0:49,735.56,234.71,556,2998,44.35,25.816,730
6/18/2021 0:50,724.62,235.4,556,2998,43.58,24.688,740
6/18/2021 0:51,726.42,236.28,555,2998,44.06,25.242,740
6/18/2021 0:52,726.28,235.72,555,3000,40.9,24.527,740
6/18/2021 0:53,729.87,238.14,555,3000,42.43,24.388,740
6/18/2021 0:54,732.96,240.37,555,3002,42.43,24.493,740
6/18/2021 0:55,736.64,241.62,555,3002,44.06,24.634,740
6/18/2021 0:56,737.2,242.09,554,3001,45.79,24.673,740
6/18/2021 0:57,738.91,242.26,553,3001,44.93,24.769,740
6/18/2021 0:58,739.05,242.2,552,3000,47.42,24.717,740
6/18/2021 0:59,736.45,242.07,552,2999,45.22,24.556,740
6/18/2021 1:00,738.91,241.68,551,2998,46.75,24.636,740
6/18/2021 1:01,737.98,241.84,552,2999,46.18,24.711,740
6/18/2021 1:02,737.7,241.92,552,2999,46.66,24.622,740
6/18/2021 1:03,737.88,241.68,553,2998,45.12,24.725,740
6/18/2021 1:04,734.46,241.9,553,2998,43.39,24.463,740
6/18/2021 1:05,733.2,241.21,554,2998,44.16,24.399,740
6/18/2021 1:06,732.52,241.21,555,2998,44.06,24.358,740
6/18/2021 1:07,732.73,241.43,556,2998,41.95,24.406,740
6/18/2021 1:08,735.42,241.45,557,2999,42.05,24.542,740
6/18/2021 1:09,738.77,241.86,558,2999,40.13,24.795,740
6/18/2021 1:10,740.11,242.23,558,3001,43.1,24.978,740
6/18/2021 1:11,743.13,242.38,559,3002,43.68,25.248,740
6/18/2021 1:12,745.31,242.46,559,3001,39.94,25.298,740
6/18/2021 1:13,751.22,242.34,558,3001,41.76,24.516,740
6/18/2021 1:14,746.95,241.66,558,3002,42.72,24.766,740
6/18/2021 1:15,744.4,242.26,559,3001,41.86,25.023,740
6/18/2021 1:16,742.31,242.03,560,2999,38.21,24.904,740
6/18/2021 1:17,740.72,241.79,560,3001,41.57,24.732,740
6/18/2021 1:18,739.29,241.31,561,2997,41.38,24.698,740
6/18/2021 1:19,741.94,241.38,561,2997,40.7,25.031,740
6/18/2021 1:20,743.23,241.77,561,2997,38.98,24.947,740
6/18/2021 1:21,744.16,241.78,562,2998,33.5,25.101,740
6/18/2021 1:22,747.63,241.94,562,3001,38.21,25.287,740
6/18/2021 1:23,748.66,242.27,561,3003,37.82,25.276,740
6/18/2021 1:24,749.27,242.09,561,3001,37.54,25.415,740
6/18/2021 1:25,746.44,242.07,561,3002,37.34,24.428,740
6/18/2021 1:26,747.38,242.2,561,3002,39.07,25.338,740
6/18/2021 1:27,745.5,241.5,561,3000,39.17,24.997,740
6/18/2021 1:28,743.93,241.77,561,2999,38.11,24.956,740
6/18/2021 1:29,741.56,241.46,561,2999,36.29,24.826,740
6/18/2021 1:30,741.52,241.16,561,2999,32.83,24.755,740
6/18/2021 1:31,741.61,241.25,561,3000,32.54,24.739,740
6/18/2021 1:32,740.16,241.54,561,3001,33.02,24.656,740
6/18/2021 1:33,739.71,241.4,561,3001,33.41,24.546,740
6/18/2021 1:34,740.25,241.19,561,2999,33.41,24.572,740
6/18/2021 1:35,743.46,241.34,560,2999,31.78,24.694,740
6/18/2021 1:36,744.4,241.82,560,2999,33.12,24.732,740
6/18/2021 1:37,744.26,241.97,561,3000,27.46,24.686,740
6/18/2021 1:38,743.32,241.9,561,3002,31.58,24.679,730
6/18/2021 1:39,745.03,241.81,562,3001,30.34,24.984,730
6/18/2021 1:40,752.2,241.71,562,3000,34.37,25.951,730
6/18/2021 1:41,745.64,240.09,561,3001,32.35,24.917,730
6/18/2021 1:42,732.19,237.71,560,3000,28.7,25.034,730
6/18/2021 1:43,727.41,235.43,560,3001,28.7,24.756,730
6/18/2021 1:44,725.13,234.02,560,3001,28.9,24.993,730
6/18/2021 1:45,725.58,234.67,560,3000,26.59,25.044,730
6/18/2021 1:46,730.01,235.05,561,3002,28.9,25.378,720
6/18/2021 1:47,737.88,235.63,561,3001,30.43,24.989,720
6/18/2021 1:48,743.13,235.89,562,3002,29.47,26.1,720
6/18/2021 1:49,738.35,233.83,562,3002,31.78,26.198,710
6/18/2021 1:50,732.23,231.26,562,3002,32.45,25.926,710
6/18/2021 1:51,727.71,229.24,563,2999,29.57,26.426,710
6/18/2021 1:52,721.64,226.88,563,2999,29.66,26.302,710
6/18/2021 1:53,715.55,224.25,563,2999,30.43,25.861,710
6/18/2021 1:54,712.73,222.44,564,2998,31.1,25.592,710
6/18/2021 1:55,715.41,222.1,565,2997,33.98,25.832,710
6/18/2021 1:56,718.76,222.65,566,2997,32.06,26.114,710
6/18/2021 1:57,722.44,223.24,566,2997,33.98,26.681,710
6/18/2021 1:58,726.38,223.92,567,2998,31.68,27.079,710
6/18/2021 1:59,724.24,224.39,566,3001,30.34,26.912,710
6/18/2021 2:00,722.53,223.95,566,3001,29.38,26.747,710
