time,mw,ms_press_left,ms_temp,rpm,react_pwr,,,,,,
6/17/2021 13:00,336.66,109.59,492,3005,-44.93,,,,,,
6/17/2021 13:01,336.02,109.91,491,3006,-51.26,,,,,,
6/17/2021 13:02,332.91,108.95,490,3009,-50.59,,,,,,
6/17/2021 13:03,329.46,108.33,489,3010,-50.21,,,,,,
6/17/2021 13:04,330.16,107.47,488,3010,-53.09,,,,,,
6/17/2021 13:05,331.41,107.54,487,3010,-48.48,,,,,,
6/17/2021 13:06,331.92,107.73,487,3009,-43.97,,,,,,
6/17/2021 13:07,334.48,108.17,487,3005,-42.82,,,,,,
6/17/2021 13:08,336.84,109.19,487,3004,-35.14,,,,,,
6/17/2021 13:09,340.52,109.61,487,3000,-35.9,,,,,,
6/17/2021 13:10,344.32,110.4,487,3000,-38.02,,,,,,
6/17/2021 13:11,347.06,110.55,487,3000,-29.76,,,,,,
6/17/2021 13:12,353.16,110.89,487,2997,-31.68,,,,,,
6/17/2021 13:13,356.81,111.71,487,2998,-28.7,,,,,,
6/17/2021 13:14,355.76,112.1,487,2997,-30.43,,,,,,
6/17/2021 13:15,353.91,111.31,487,2998,-28.7,,,,,,
6/17/2021 13:16,354.16,110.47,487,2998,-28.9,,,,,,
6/17/2021 13:17,352.64,110.21,487,2999,-29.66,,,,,,
6/17/2021 13:18,352.27,109.75,487,3001,-30.72,,,,,,
6/17/2021 13:19,354.45,109.57,487,3004,-31.2,,,,,,
6/17/2021 13:20,355.01,109.94,487,3003,-30.82,,,,,,
6/17/2021 13:21,356.86,109.82,488,3004,-30.91,,,,,,
6/17/2021 13:22,355.29,110.22,489,3004,-29.09,,,,,,
6/17/2021 13:23,355.29,109.55,490,3003,-31.39,,,,,,
6/17/2021 13:24,354.91,109.67,490,3003,-31.01,,,,,,
6/17/2021 13:25,351.61,109.15,491,3003,-33.5,,,,,,
6/17/2021 13:26,352.41,109.1,492,3004,-35.04,,,,,,
6/17/2021 13:27,351.94,109.06,493,3006,-36.48,,,,,,
6/17/2021 13:28,351.84,109.26,494,3006,-38.02,,,,,,
6/17/2021 13:29,353.67,109.33,494,3006,-37.34,,,,,,
6/17/2021 13:30,355.99,109.81,495,3005,-35.81,,,,,,
6/17/2021 13:31,356.13,110.3,496,3004,-31.2,,,,,,
6/17/2021 13:32,356.91,110.18,496,3002,-27.94,,,,,,
6/17/2021 13:33,357.56,110.3,496,3001,-25.25,,,,,,
6/17/2021 13:34,356.04,109.95,497,2999,-21.12,,,,,,
6/17/2021 13:35,355.8,109.79,497,2998,-18.43,,,,,,
6/17/2021 13:36,354.77,109.7,498,2997,-18.91,,,,,,
6/17/2021 13:37,356.46,109.85,499,2994,-18.82,,,,,,
6/17/2021 13:38,357.7,110.15,501,2996,-12.48,,,,,,
6/17/2021 13:39,359.09,110.24,502,2994,-12.67,,,,,,
6/17/2021 13:40,360.07,110.61,503,2993,-11.14,,,,,,
6/17/2021 13:41,359.41,110.51,503,2994,-12.58,,,,,,
6/17/2021 13:42,358.69,110.33,504,2993,-9.89,,,,,,
6/17/2021 13:43,358.73,110.36,504,2996,-17.09,,,,,,
6/17/2021 13:44,359.7,110.5,504,2999,-21.79,,,,,,
6/17/2021 13:45,361.78,110.46,505,3002,-21.41,,,,,,
6/17/2021 13:46,363.7,111.04,505,3004,-24.29,,,,,,
6/17/2021 13:47,366.35,111.15,506,3005,-18.91,,,,,,
6/17/2021 13:48,369.73,112.07,507,3004,-18.72,,,,,,
6/17/2021 13:49,372.33,113.39,507,3004,-16.32,,,,,,
6/17/2021 13:50,371.67,114.13,507,3002,-14.5,,,,,,
6/17/2021 13:51,370.05,113.48,507,3001,-13.34,,,,,,
6/17/2021 13:52,366.89,112.57,506,3001,-10.85,,,,,,
6/17/2021 13:53,362.06,111.52,505,3001,-5.86,,,,,,
6/17/2021 13:54,355.99,109.27,504,3000,-4.99,,,,,,
6/17/2021 13:55,351.35,107.81,504,3001,-8.64,,,,,,
6/17/2021 13:56,347.81,106.46,503,3002,-5.76,,,,,,
6/17/2021 13:57,346.34,105.92,503,3001,-1.06,,,,,,
6/17/2021 13:58,344.65,105.89,502,3001,1.82,,,,,,
6/17/2021 13:59,344.46,106.13,502,3000,0.86,,,,,,
6/17/2021 14:00,342.28,106.55,502,3001,5.18,,,,,,
6/17/2021 14:01,339.12,106.51,502,2999,3.46,,,,,,
6/17/2021 14:02,335.84,106.11,502,3001,5.86,,,,,,
6/17/2021 14:03,333.82,106.26,502,3000,7.01,,,,,,
6/17/2021 14:04,335.55,106.84,503,2999,7.87,,,,,,
6/17/2021 14:05,338.39,107.69,504,2998,7.87,,,,,,
6/17/2021 14:06,340.24,108.87,505,2999,12.29,,,,,,
6/17/2021 14:07,342.52,109.34,506,2998,12.19,,,,,,
6/17/2021 14:08,342.09,109.72,506,2997,18.91,,,,,,
6/17/2021 14:09,344.32,109.74,507,2995,22.18,,,,,,
6/17/2021 14:10,346.15,109.89,507,2994,23.33,,,,,,
6/17/2021 14:11,346.5,110.11,507,2994,27.94,,,,,,
6/17/2021 14:12,345.35,109.88,507,2992,29.57,,,,,,
6/17/2021 14:13,346.24,109.63,507,2991,33.22,,,,,,
6/17/2021 14:14,346.38,109.88,507,2990,34.18,,,,,,
6/17/2021 14:15,347.34,109.64,507,2989,32.93,,,,,,
6/17/2021 14:16,348.05,109.85,507,2991,28.7,,,,,,
6/17/2021 14:17,347.67,109.85,507,2993,30.34,,,,,,
6/17/2021 14:18,348.33,109.81,507,2995,30.34,,,,,,
6/17/2021 14:19,348.47,109.82,507,2995,31.58,,,,,,
6/17/2021 14:20,348.52,109.88,508,2993,30.14,,,,,,
6/17/2021 14:21,350.04,109.88,508,2994,34.56,,,,,,
6/17/2021 14:22,350.51,110.1,508,2993,32.16,,,,,,
6/17/2021 14:23,352.92,110.26,509,2993,27.65,,,,,,
6/17/2021 14:24,354.4,110.41,509,2994,30.72,,,,,,
6/17/2021 14:25,354.82,110.32,510,2995,27.07,,,,,,
6/17/2021 14:26,355.38,110.32,510,2997,32.74,,,,,,
6/17/2021 14:27,354.68,110.17,510,2995,37.25,,,,,,
6/17/2021 14:28,354.35,110.06,510,2992,29.18,,,,,,
6/17/2021 14:29,355.24,109.76,510,2994,32.35,,,,,,
6/17/2021 14:30,355.34,109.95,510,2993,32.54,,,,,,
6/17/2021 14:31,355.71,110.04,510,2993,26.69,,,,,,
6/17/2021 14:32,356.18,110.1,510,2994,29.76,,,,,,
6/17/2021 14:33,357,109.98,509,2993,29.47,,,,,,
6/17/2021 14:34,359.55,110.18,509,2992,28.03,,,,,,
6/17/2021 14:35,358.73,110.46,510,2991,28.42,,,,,,
6/17/2021 14:36,358.13,109.91,510,2990,28.03,,,,,,
6/17/2021 14:37,357,109.82,510,2991,23.62,,,,,,
6/17/2021 14:38,357,109.52,509,2991,22.85,,,,,,
6/17/2021 14:39,356.23,109.5,509,2994,18.91,,,,,,
6/17/2021 14:40,356.04,109.5,509,2994,14.59,,,,,,
6/17/2021 14:41,356.86,109.57,509,2998,17.47,,,,,,
6/17/2021 14:42,354.87,109.79,509,2998,13.63,,,,,,
6/17/2021 14:43,356.04,110.14,510,3000,13.34,,,,,,
6/17/2021 14:44,357.98,110.87,510,3001,11.9,,,,,,
6/17/2021 14:45,360.45,111.31,510,3002,12.58,,,,,,
6/17/2021 14:46,362.02,111.89,510,3002,8.16,,,,,,
6/17/2021 14:47,362.2,112.01,510,3004,6.91,,,,,,
6/17/2021 14:48,363.84,111.71,510,3004,11.9,,,,,,
6/17/2021 14:49,363.89,112.03,510,3003,11.04,,,,,,
6/17/2021 14:50,363.7,111.96,510,3002,10.37,,,,,,
6/17/2021 14:51,361.64,111.93,510,3001,8.54,,,,,,
6/17/2021 14:52,359.91,111.4,510,3001,12,,,,,,
6/17/2021 14:53,359.32,111.4,510,3001,12.96,,,,,,
6/17/2021 14:54,358.03,110.97,510,3000,13.92,,,,,,
6/17/2021 14:55,357.42,111.16,510,2998,15.84,,,,,,
6/17/2021 14:56,357.28,111,510,2997,15.17,,,,,,
6/17/2021 14:57,356.77,111.05,511,2995,14.69,,,,,,
6/17/2021 14:58,357.05,111.16,511,2995,12,,,,,,
6/17/2021 14:59,359.55,111.37,511,2996,10.27,,,,,,
6/17/2021 15:00,359.74,111.47,511,2997,4.13,,,,,,
6/17/2021 15:01,359.37,111.78,512,3000,6.24,,,,,,
6/17/2021 15:02,360.21,111.66,512,3002,2.98,,,,,,
6/17/2021 15:03,360.16,111.86,512,3002,4.61,,,,,,
6/17/2021 15:04,360.12,111.86,512,3002,2.11,,,,,,
6/17/2021 15:05,359.23,111.71,512,3002,1.82,,,,,,
6/17/2021 15:06,359.55,111.66,512,3003,2.5,,,,,,
6/17/2021 15:07,360.02,111.63,512,3004,2.88,,,,,,
6/17/2021 15:08,360.82,111.81,512,3002,2.11,,,,,,
6/17/2021 15:09,359.13,111.84,512,3001,3.94,,,,,,
6/17/2021 15:10,358.31,111.74,512,3000,3.46,,,,,,
6/17/2021 15:11,358.5,111.66,512,2999,4.03,,,,,,
6/17/2021 15:12,358.45,111.56,512,2999,1.06,,,,,,
6/17/2021 15:13,357.52,111.69,511,3000,4.51,,,,,,
6/17/2021 15:14,354.87,111.62,511,3000,7.39,,,,,,
6/17/2021 15:15,354.4,111.28,511,2998,7.49,,,,,,
6/17/2021 15:16,355.76,111.25,511,2996,7.1,,,,,,
6/17/2021 15:17,356.81,111.84,511,2995,6.43,,,,,,
6/17/2021 15:18,356.41,112.2,511,2996,4.61,,,,,,
6/17/2021 15:19,356.32,112.64,511,2996,3.94,,,,,,
6/17/2021 15:20,358.55,113.22,511,2996,4.7,,,,,,
6/17/2021 15:21,362.3,114.26,512,2998,2.69,,,,,,
6/17/2021 15:22,365.41,115.18,512,2998,1.54,,,,,,
6/17/2021 15:23,367.31,115.73,512,3000,-0.86,,,,,,
6/17/2021 15:24,367.55,116.14,513,2999,-5.57,,,,,,
6/17/2021 15:25,368.86,116.13,513,3001,-5.76,,,,,,
6/17/2021 15:26,370.29,116.14,514,3002,-5.86,,,,,,
6/17/2021 15:27,369.87,116.1,515,3002,-5.47,,,,,,
6/17/2021 15:28,370.99,116.01,515,3002,-0.77,,,,,,
6/17/2021 15:29,370.8,116.2,516,3001,-2.88,,,,,,
6/17/2021 15:30,371.86,115.95,516,3002,-2.78,,,,,,
6/17/2021 15:31,373.27,115.99,517,3003,-2.88,,,,,,
6/17/2021 15:32,373.13,116.36,517,3003,-4.32,,,,,,
6/17/2021 15:33,374.11,116.24,518,3003,-0.48,,,,,,
6/17/2021 15:34,372.47,116.14,518,3004,-2.11,,,,,,
6/17/2021 15:35,374.74,116.12,518,3002,-4.51,,,,,,
6/17/2021 15:36,374.55,116.07,518,3003,-4.99,,,,,,
6/17/2021 15:37,374.16,116.07,518,3004,-1.34,,,,,,
6/17/2021 15:38,374.51,116.03,518,3004,-2.98,,,,,,
6/17/2021 15:39,376.15,116.2,518,3002,-2.78,,,,,,
6/17/2021 15:40,376.05,116.22,518,3002,-3.07,,,,,,
6/17/2021 15:41,375.54,116.2,518,3003,-4.61,,,,,,
6/17/2021 15:42,373.03,115.73,518,3003,-5.18,,,,,,
6/17/2021 15:43,373.31,115.51,518,3003,1.06,,,,,,
6/17/2021 15:44,374.32,115.55,518,3002,3.84,,,,,,
6/17/2021 15:45,374.02,115.9,518,2999,-2.88,,,,,,
6/17/2021 15:46,375.07,115.96,518,2998,-6.05,,,,,,
6/17/2021 15:47,375.26,116.16,518,3000,-9.22,,,,,,
6/17/2021 15:48,375.82,116.16,518,3001,-11.14,,,,,,
6/17/2021 15:49,375.68,116.25,518,3000,-12,,,,,,
6/17/2021 15:50,375.96,116.33,518,3001,-13.44,,,,,,
6/17/2021 15:51,376.83,116.09,518,3002,-15.46,,,,,,
6/17/2021 15:52,377.48,116.28,519,3002,-6.91,,,,,,
6/17/2021 15:53,377.06,116.32,519,3002,-10.94,,,,,,
6/17/2021 15:54,377.3,116.12,519,3001,-4.32,,,,,,
6/17/2021 15:55,376.83,116.02,518,3001,-6.05,,,,,,
6/17/2021 15:56,375.21,116.01,518,3000,-2.02,,,,,,
6/17/2021 15:57,375.12,115.87,518,3000,0.67,,,,,,
6/17/2021 15:58,375.26,115.83,517,3001,-1.44,,,,,,
6/17/2021 15:59,374.79,115.83,517,3001,-0.86,,,,,,
6/17/2021 16:00,373.55,115.83,517,3001,-1.82,,,,,,
6/17/2021 16:01,374.06,115.59,517,3002,-2.5,,,,,,
6/17/2021 16:02,373.27,115.71,517,3003,-1.44,,,,,,
6/17/2021 16:03,371.6,115.98,517,3004,-3.36,,,,,,
6/17/2021 16:04,373.64,116.86,517,3003,-3.36,,,,,,
6/17/2021 16:05,377.86,117.91,518,3004,-8.54,,,,,,
6/17/2021 16:06,380.51,118.96,518,3003,-1.15,,,,,,
6/17/2021 16:07,383.91,119.49,518,3003,0.77,,,,,,
6/17/2021 16:08,387.52,119.77,518,3003,3.65,,,,,,
6/17/2021 16:09,387.61,120,518,3003,4.32,,,,,,
6/17/2021 16:10,386.95,120.11,518,3001,2.11,,,,,,
6/17/2021 16:11,386.55,120.1,518,3001,5.57,,,,,,
6/17/2021 16:12,387.52,120.33,518,3000,11.14,,,,,,
6/17/2021 16:13,389.84,121.06,518,3000,9.7,,,,,,
6/17/2021 16:14,392.16,121.63,518,2999,13.63,,,,,,
6/17/2021 16:15,394.03,122.21,518,3000,14.98,,,,,,
6/17/2021 16:16,395.74,122.32,518,2996,12.77,,,,,,
6/17/2021 16:17,395.6,122.63,519,2998,13.82,,,,,,
6/17/2021 16:18,396.54,122.55,518,2999,8.26,,,,,,
6/17/2021 16:19,395.27,122.55,519,3001,6.43,,,,,,
6/17/2021 16:20,397.69,123.17,519,3002,6.62,,,,,,
6/17/2021 16:21,399.91,124.67,519,3003,5.95,,,,,,
6/17/2021 16:22,404.93,125.86,519,3003,5.38,,,,,,
6/17/2021 16:23,405.73,127.09,519,3003,4.22,,,,,,
6/17/2021 16:24,406.71,127.37,519,3001,4.42,,,,,,
6/17/2021 16:25,407.53,127.29,519,3000,10.94,,,,,,
6/17/2021 16:26,408.52,127.65,520,2998,8.54,,,,,,
6/17/2021 16:27,409.76,127.51,520,2997,5.38,,,,,,
6/17/2021 16:28,407.3,127.78,521,2998,3.07,,,,,,
6/17/2021 16:29,411.96,127.8,521,2998,-3.36,,,,,,
6/17/2021 16:30,414.19,128.01,521,2999,3.36,,,,,,
6/17/2021 16:31,416.41,128.89,522,2999,5.38,,,,,,
6/17/2021 16:32,422.2,128.8,522,2998,-0.77,,,,,,
6/17/2021 16:33,423.61,129.36,522,2998,-4.42,,,,,,
6/17/2021 16:34,427.73,129.57,522,2999,-7.78,,,,,,
6/17/2021 16:35,434.84,129.62,522,3000,0.29,,,,,,
6/17/2021 16:36,440.84,130.48,522,3002,-5.95,,,,,,
6/17/2021 16:37,444,131.18,522,3002,-4.61,,,,,,
6/17/2021 16:38,445.24,131.48,523,3003,-1.82,,,,,,
6/17/2021 16:39,445.99,131.65,523,3002,-0.29,,,,,,
6/17/2021 16:40,446.51,131.91,522,3001,0.38,,,,,,
6/17/2021 16:41,446.32,131.71,521,3000,-3.74,,,,,,
6/17/2021 16:42,443.77,131.24,521,2998,-0.19,,,,,,
6/17/2021 16:43,441.77,130.88,520,2999,-0.19,,,,,,
6/17/2021 16:44,439.99,130.42,519,2999,-1.25,,,,,,
6/17/2021 16:45,438.47,129.62,519,2997,0.58,,,,,,
6/17/2021 16:46,437.86,129.5,518,2997,1.63,,,,,,
6/17/2021 16:47,436.43,129.58,518,2996,-4.13,,,,,,
6/17/2021 16:48,437.18,129.57,518,2998,7.39,,,,,,
6/17/2021 16:49,437.79,129.58,518,3000,5.38,,,,,,
6/17/2021 16:50,436.99,129.82,518,3001,4.32,,,,,,
6/17/2021 16:51,438.05,129.84,518,3001,5.28,,,,,,
6/17/2021 16:52,437.53,130.01,519,3002,3.84,,,,,,
6/17/2021 16:53,438.42,129.97,519,3003,3.94,,,,,,
6/17/2021 16:54,439.59,130.27,520,3003,3.26,,,,,,
6/17/2021 16:55,439.13,130.11,520,3002,3.55,,,,,,
6/17/2021 16:56,438.84,130.19,520,3001,4.61,,,,,,
6/17/2021 16:57,438.23,130.09,520,3000,3.94,,,,,,
6/17/2021 16:58,437.13,130.01,519,3000,8.54,,,,,,
6/17/2021 16:59,436.85,129.99,519,3000,9.89,,,,,,
6/17/2021 17:00,435.82,129.68,519,2998,7.3,,,,,,
6/17/2021 17:01,434.3,129.71,519,2998,6.34,,,,,,
6/17/2021 17:02,432.94,129.38,519,3000,4.8,,,,,,
6/17/2021 17:03,430.01,129.17,520,3003,4.32,,,,,,
6/17/2021 17:04,428.44,128.97,520,2999,3.46,,,,,,
6/17/2021 17:05,425.32,128.65,521,3002,5.76,,,,,,
6/17/2021 17:06,424.03,128.58,522,3001,6.34,,,,,,
6/17/2021 17:07,422.91,128.58,523,3000,7.2,,,,,,
6/17/2021 17:08,421.9,128.65,523,2997,7.49,,,,,,
6/17/2021 17:09,421.1,128.62,524,2997,7.2,,,,,,
6/17/2021 17:10,420.91,128.81,524,2997,9.5,,,,,,
6/17/2021 17:11,423.61,129.25,525,2995,8.26,,,,,,
6/17/2021 17:12,428.72,130.33,525,2998,6.34,,,,,,
6/17/2021 17:13,433.17,131.5,526,2999,4.61,,,,,,
6/17/2021 17:14,435.73,132.62,526,3000,7.58,,,,,,
6/17/2021 17:15,438.47,132.98,526,3001,4.42,,,,,,
6/17/2021 17:16,438.14,133.39,526,2999,7.68,,,,,,
6/17/2021 17:17,435.63,132.92,526,3001,14.02,,,,,,
6/17/2021 17:18,435.16,132.45,526,2998,13.25,,,,,,
6/17/2021 17:19,434.11,132.22,526,2999,15.36,,,,,,
6/17/2021 17:20,433.08,131.99,526,2998,14.21,,,,,,
6/17/2021 17:21,432.89,131.99,526,2998,20.93,,,,,,
6/17/2021 17:22,431.51,131.86,527,2996,18.62,,,,,,
6/17/2021 17:23,432.02,132.28,527,2995,19.87,,,,,,
6/17/2021 17:24,436.29,133.23,528,2995,17.38,,,,,,
6/17/2021 17:25,438,134.46,528,2996,13.92,,,,,,
6/17/2021 17:26,438.75,135.12,529,2997,14.69,,,,,,
6/17/2021 17:27,438.23,135.32,529,2999,10.27,,,,,,
6/17/2021 17:28,439.31,135.37,529,3001,7.78,,,,,,
6/17/2021 17:29,441.87,135.84,529,3002,12.67,,,,,,
6/17/2021 17:30,445.8,136.49,529,3001,11.52,,,,,,
6/17/2021 17:31,448.64,137.33,529,3001,11.23,,,,,,
6/17/2021 17:32,448.36,137.98,530,3000,12,,,,,,
6/17/2021 17:33,448.45,137.68,530,2999,6.62,,,,,,
6/17/2021 17:34,446.51,137.49,531,3000,9.12,,,,,,
6/17/2021 17:35,445.9,137.02,531,3000,12.96,,,,,,
6/17/2021 17:36,445.76,136.96,532,2998,13.44,,,,,,
6/17/2021 17:37,448.41,136.94,532,2997,5.28,,,,,,
6/17/2021 17:38,453.19,137.26,533,2999,12.96,,,,,,
6/17/2021 17:39,458.58,138.14,534,2999,13.73,,,,,,
6/17/2021 17:40,464.34,138.87,535,2997,9.98,,,,,,
6/17/2021 17:41,466.66,139.66,535,3000,12.77,,,,,,
6/17/2021 17:42,468.56,140.09,536,2998,11.42,,,,,,
6/17/2021 17:43,471.26,140.69,536,2999,11.14,,,,,,
6/17/2021 17:44,475.66,140.69,536,2999,9.41,,,,,,
6/17/2021 17:45,475.8,141.39,535,3001,12.48,,,,,,
6/17/2021 17:46,473.91,141.07,535,3001,13.25,,,,,,
6/17/2021 17:47,474.75,141.73,535,3000,21.89,,,,,,
6/17/2021 17:48,475.48,141.61,535,2999,25.06,,,,,,
6/17/2021 17:49,475.95,141.93,535,2999,27.84,,,,,,
6/17/2021 17:50,476.84,142.19,535,2997,28.99,,,,,,
6/17/2021 17:51,478.69,142.32,536,2998,31.97,,,,,,
6/17/2021 17:52,480.09,142.79,536,2997,31.78,,,,,,
6/17/2021 17:53,480.91,143.12,536,2998,32.83,,,,,,
6/17/2021 17:54,483.38,144.07,536,2999,31.78,,,,,,
6/17/2021 17:55,488.48,145.39,536,2999,31.49,,,,,,
6/17/2021 17:56,493.55,146.61,537,2999,28.7,,,,,,
6/17/2021 17:57,498.38,147.59,537,2999,27.46,,,,,,
6/17/2021 17:58,499.31,148.34,538,3001,26.59,,,,,,
6/17/2021 17:59,501.87,149.02,538,3002,21.12,,,,,,
6/17/2021 18:00,506.98,150.21,538,3002,21.41,,,,,,
6/17/2021 18:01,511.24,151.11,539,3003,14.78,,,,,,
6/17/2021 18:02,516.26,152.04,538,3005,16.42,,,,,,
6/17/2021 18:03,518.02,153.11,538,3007,16.22,,,,,,
6/17/2021 18:04,517.71,153.23,538,3005,19.3,,,,,,
6/17/2021 18:05,516.73,152.74,538,3005,16.99,,,,,,
6/17/2021 18:06,513,151.9,538,3005,18.72,,,,,,
6/17/2021 18:07,510.14,151.14,537,3004,22.18,,,,,,
6/17/2021 18:08,508.78,150.04,538,3002,20.54,,,,,,
6/17/2021 18:09,507.3,149.78,539,3000,18.43,,,,,,
6/17/2021 18:10,509.53,149.95,540,3001,19.97,,,,,,
6/17/2021 18:11,511.2,150.17,541,3001,17.76,,,,,,
6/17/2021 18:12,514.69,150.52,542,3000,19.68,,,,,,
6/17/2021 18:13,517.8,151.55,543,3001,21.5,,,,,,
6/17/2021 18:14,519.33,151.74,543,3001,24.86,,,,,,
6/17/2021 18:15,520.08,151.8,543,2999,26.78,,,,,,
6/17/2021 18:16,519.28,151.97,543,2998,26.11,,,,,,
6/17/2021 18:17,512.23,151.27,543,2997,27.94,,,,,,
6/17/2021 18:18,515.93,149.9,543,2998,23.9,,,,,,
6/17/2021 18:19,513.89,150.77,543,2998,25.92,,,,,,
6/17/2021 18:20,513.19,150.75,543,3000,27.07,,,,,,
6/17/2021 18:21,513.75,150.93,543,2999,22.56,,,,,,
6/17/2021 18:22,516.96,152.17,543,3001,24.96,,,,,,
6/17/2021 18:23,522.16,153.58,543,3001,29.18,,,,,,
6/17/2021 18:24,525,154.74,543,3000,22.18,,,,,,
6/17/2021 18:25,526.57,155.1,543,2999,26.78,,,,,,
6/17/2021 18:26,527.79,155.8,542,2999,29.86,,,,,,
6/17/2021 18:27,529.5,156.04,542,2998,27.65,,,,,,
6/17/2021 18:28,530.84,156.58,542,2997,28.42,,,,,,
6/17/2021 18:29,531.63,156.91,542,2996,29.47,,,,,,
6/17/2021 18:30,534.14,157.78,542,2999,29.18,,,,,,
6/17/2021 18:31,537.96,159.07,542,2999,30.82,,,,,,
6/17/2021 18:32,541.71,160.11,542,2997,33.7,,,,,,
6/17/2021 18:33,546.12,161.06,542,2998,36.48,,,,,,
6/17/2021 18:34,546.45,161.52,542,2998,37.92,,,,,,
6/17/2021 18:35,547.64,161.31,542,2994,42.72,,,,,,
6/17/2021 18:36,545.93,161.64,541,2995,41.28,,,,,,
6/17/2021 18:37,546.3,161.57,541,2994,40.99,,,,,,
6/17/2021 18:38,545.34,161.66,541,2995,40.51,,,,,,
6/17/2021 18:39,546.3,161.78,541,2995,41.18,,,,,,
6/17/2021 18:40,546.73,161.81,541,2995,43.01,,,,,,
6/17/2021 18:41,549.63,162.09,542,2995,44.83,,,,,,
6/17/2021 18:42,552.02,162.85,542,2995,45.7,,,,,,
6/17/2021 18:43,554.37,163.15,542,2995,44.64,,,,,,
6/17/2021 18:44,555.35,163.17,543,2994,47.14,,,,,,
6/17/2021 18:45,553.92,163.37,543,2997,41.47,,,,,,
6/17/2021 18:46,554.65,163.78,543,2999,36,,,,,,
6/17/2021 18:47,554.06,163.92,543,3000,34.08,,,,,,
6/17/2021 18:48,554.81,164.4,543,3002,36.38,,,,,,
6/17/2021 18:49,554.65,164.58,542,3002,31.78,,,,,,
6/17/2021 18:50,555.61,164.55,542,3003,35.71,,,,,,
6/17/2021 18:51,556.97,164.71,542,3004,35.23,,,,,,
6/17/2021 18:52,558.94,164.91,543,3003,39.36,,,,,,
6/17/2021 18:53,560.58,165.48,543,3000,40.9,,,,,,
6/17/2021 18:54,562.59,165.95,543,3000,40.03,,,,,,
6/17/2021 18:55,564.33,165.92,543,2999,44.26,,,,,,
6/17/2021 18:56,565.24,166.29,543,2998,45.12,,,,,,
6/17/2021 18:57,566.32,166.22,543,2996,43.3,,,,,,
6/17/2021 18:58,566.32,166.1,543,2996,43.2,,,,,,
6/17/2021 18:59,564.77,165.71,543,2995,44.45,,,,,,
6/17/2021 19:00,562.5,165.4,543,2995,37.92,,,,,,
6/17/2021 19:01,564.14,165.06,543,2998,34.85,,,,,,
6/17/2021 19:02,564.09,165.15,543,3001,33.02,,,,,,
6/17/2021 19:03,565.29,165.3,543,3002,29.09,,,,,,
6/17/2021 19:04,564.54,165.25,543,3003,30.24,,,,,,
6/17/2021 19:05,565.2,165.15,543,3003,27.65,,,,,,
6/17/2021 19:06,565.52,165.31,543,3003,28.61,,,,,,
6/17/2021 19:07,565.99,165.26,543,3003,30.43,,,,,,
6/17/2021 19:08,565.43,165.59,543,3001,31.68,,,,,,
6/17/2021 19:09,563.95,165.38,543,2999,32.64,,,,,,
6/17/2021 19:10,564.61,165.3,542,2998,36.29,,,,,,
6/17/2021 19:11,565.8,165.52,542,2995,37.92,,,,,,
6/17/2021 19:12,566.32,165.67,542,2994,37.73,,,,,,
6/17/2021 19:13,565.69,165.71,542,2995,38.4,,,,,,
6/17/2021 19:14,566.13,165.64,542,2994,35.52,,,,,,
6/17/2021 19:15,565.43,165.52,541,2996,31.68,,,,,,
6/17/2021 19:16,563.53,165.09,541,2996,33.12,,,,,,
6/17/2021 19:17,563.77,164.77,541,2997,27.94,,,,,,
6/17/2021 19:18,563.53,164.76,541,2998,29.95,,,,,,
6/17/2021 19:19,562.78,164.95,541,2999,26.78,,,,,,
6/17/2021 19:20,562.48,164.71,541,2999,29.86,,,,,,
6/17/2021 19:21,562.27,164.66,541,2998,28.03,,,,,,
6/17/2021 19:22,561.73,165.26,541,2998,29.95,,,,,,
6/17/2021 19:23,563.53,166.28,541,2998,29.28,,,,,,
6/17/2021 19:24,569.58,167.79,542,2996,25.82,,,,,,
6/17/2021 19:25,575.2,169.95,542,2997,26.88,,,,,,
6/17/2021 19:26,578.67,170.99,542,2998,32.54,,,,,,
6/17/2021 19:27,578.53,171.71,541,2997,32.06,,,,,,
6/17/2021 19:28,580.9,171.77,540,2997,31.1,,,,,,
6/17/2021 19:29,580.15,171.75,540,2996,27.94,,,,,,
6/17/2021 19:30,579.3,171.29,540,2999,27.65,,,,,,
6/17/2021 19:31,577.05,170.98,539,3001,24,,,,,,
6/17/2021 19:32,575.65,170.67,539,3000,22.56,,,,,,
6/17/2021 19:33,573.61,170.31,539,3001,19.78,,,,,,
6/17/2021 19:34,572.58,170.07,540,3002,22.46,,,,,,
6/17/2021 19:35,572.06,169.88,541,3002,22.94,,,,,,
6/17/2021 19:36,572.02,169.81,542,3000,23.62,,,,,,
6/17/2021 19:37,573.14,170.3,543,3000,25.73,,,,,,
6/17/2021 19:38,574.95,170.31,544,2999,27.74,,,,,,
6/17/2021 19:39,575.51,170.6,546,3000,28.42,,,,,,
6/17/2021 19:40,578.02,170.97,547,2998,29.38,,,,,,
6/17/2021 19:41,580.55,171.15,547,2997,28.7,,,,,,
6/17/2021 19:42,579.96,171.45,548,2995,30.24,,,,,,
6/17/2021 19:43,581.91,171.38,547,2994,28.8,,,,,,
6/17/2021 19:44,582.98,171.59,547,2994,27.94,,,,,,
6/17/2021 19:45,581.18,171.6,547,2994,26.78,,,,,,
6/17/2021 19:46,582.28,171.36,547,2995,29.47,,,,,,
6/17/2021 19:47,583.36,171.34,546,2995,29.09,,,,,,
